2.690363756371768611e-01,8.291390180525411990e-01,4.822496049627056358e-02,1.516485242919022314e-01,4.250519689046926564e-01,3.155340677227707058e-01,2.105381073475213194e-01,6.932654056493436912e-02,9.187877527799400701e-01,4.983210515602526369e-01,1.985353221267039947e-01,6.554960476657644142e-01,1.493307774300060009e-01,7.311907781502473558e-01,8.683000638241367142e-02,7.471750091064878196e-01,1.938974579895103023e-01,2.186434814739420807e-01,5.219660462143660418e-01,1.594431042178179325e-01
6.309171791442415023e-01,1.387244367714483007e-01,8.718650720920648745e-01,4.187680036258009109e-01,5.263865405379782869e-01,3.759767576426236158e-01,4.653186240287280340e-01,8.107720543919000322e-01,3.101808537258610166e-03,3.056065014337996377e-01,3.882563255827464754e-01,7.001271894325605816e-01,6.118092040802504128e-01,8.715313519991940705e-01,4.966140646828657301e-01,6.186122023123898916e-01,4.900923719805172496e-01,7.938620359269032978e-02,3.806547362506090826e-01,1.924775910553602198e-01
8.122681263046661604e-01,5.639110427140061610e-01,2.834028061780787811e-01,3.708910307152931685e-01,4.806697765173997272e-01,8.621241946808775314e-01,3.107211399899687532e-01,3.362736463143889409e-03,2.094945646855307375e-01,4.755298658130158174e-02,3.361685496347758262e-01,7.523689375356992226e-01,7.616433169046654683e-02,3.978768027004283558e-01,3.764169930608890491e-01,6.035548150042024940e-02,2.610791027326464508e-01,5.345822451750240623e-01,1.433232092997296370e-01,3.760038729039673067e-01
8.900823864274237662e-01,6.047532064433225329e-01,1.210223280414979286e-01,7.922728172845107109e-01,8.750608126750191174e-01,1.209308806314653983e-01,6.937921423807207333e-01,2.602818411290744871e-01,7.510511390984657698e-01,9.063015332086935549e-01,5.759370817345467186e-01,4.166333697178817852e-01,5.258785390538035509e-01,9.640641756860670597e-01,5.870977153419112415e-01,9.308653442290945046e-01,5.569877484632967946e-01,3.424911941972388352e-01,9.484944317881345288e-01,8.357975874243618319e-01
6.981055940500933144e-01,8.275818133382606412e-01,5.107953599085442997e-01,1.627386185994106338e-01,1.517951436408151444e-01,1.924806661568971844e-01,1.340518947499045321e-01,7.887494670492541937e-01,6.947800654575730928e-01,6.982012433372686289e-01,8.709372811183456742e-01,2.792486973293117902e-01,5.290318085154547267e-01,2.290511054033063099e-01,3.971982240292416533e-01,3.792981901517056276e-01,4.342017731300078509e-01,4.526635518316496354e-01,4.133443149542509465e-01,3.594680829868761585e-01
3.354540898153678397e-01,7.268626279649664790e-01,4.057525483500433738e-01,8.995367523276460719e-01,7.232241829026742064e-02,4.843840006054364045e-01,8.963383391874638617e-01,3.887923508995425603e-01,8.807478797033173601e-01,9.047722984572234006e-01,3.913188389374364640e-01,2.300961271532090402e-01,2.067063377370759181e-01,5.518917797784346213e-01,8.290449406130673271e-02,4.496914970971980230e-01,1.177902225936526825e-01,9.869887935817052149e-01,1.532205661925117868e-01,8.875251215788793058e-01
3.682958800888554984e-01,9.790584549822601845e-01,4.832042117514404600e-01,5.605224326203400720e-01,4.184422397952513029e-01,4.695545293902213535e-01,2.705550922043941098e-01,2.679294858257610379e-01,3.024828785129008990e-01,4.705714906485864990e-01,9.587075636447603966e-01,3.828166459562323265e-01,2.529582751503312021e-01,7.514050265583154253e-01,9.260848994056182226e-01,4.838661301530667869e-01,3.819329692844353197e-02,2.663148998277031776e-02,8.172254381137828982e-01,6.101829889900658443e-01
4.243261648056843027e-01,6.575647548415144428e-01,8.807311202092320546e-01,3.663850274901362392e-01,5.655873964473353555e-01,3.613156417356797601e-01,6.986157169062557903e-01,4.311339506196066873e-01,8.633294164453050312e-01,2.335871048433120212e-01,3.513678938226190152e-01,3.203064477440010771e-01,3.447108317290277224e-01,8.912986114762647682e-01,5.888823980286006510e-01,4.586939155916612831e-01,5.183325223294877881e-01,3.949698552211345914e-01,5.592687904614841443e-01,2.626523970286457343e-01
6.544829380304185706e-01,3.953058488526228764e-03,7.381058206127977250e-02,3.414601698249463135e-01,9.572779167860944183e-01,2.709335890811670478e-01,1.789447226921603296e-02,8.935926638398927757e-03,3.553217335992739923e-01,4.184016210764588406e-01,1.246625290662954910e-01,7.581379062859369133e-01,2.452645611911572487e-01,1.327624319027479460e-01,2.403064366297398280e-01,5.787040696092174974e-01,3.483992972816899458e-01,5.129477505300991114e-01,5.582685677499076293e-01,3.670634333964917229e-01
9.022466552816019725e-01,9.239949781365289772e-01,9.662058189085150905e-01,9.181685044395361261e-01,7.681563629983845232e-02,7.545419253494305423e-01,8.701377941977253005e-01,6.091483617651283211e-01,2.474257078500908813e-01,9.634759092935918368e-02,9.664474440726372739e-01,4.808550240322329028e-01,6.342517726532632683e-01,8.539028591815051028e-01,2.735535451895767523e-01,1.063385355966404155e-01,5.394473484595615487e-01,1.897240292079254154e-01,9.054972601141841881e-02,2.579339847150686760e-01
3.125400099455333258e-01,5.746766472599175168e-01,5.108986596049048812e-01,9.923525445684868718e-01,7.591531865966644199e-01,8.634511542482826707e-01,6.600269159837423016e-01,5.577367671120361248e-01,2.598302748745885404e-01,4.192001838259323820e-01,9.036011892061595052e-01,3.791415973064726774e-01,4.696377492221591732e-01,2.606142961833202154e-01,7.809453805934900572e-01,3.265807715611591666e-01,1.049396589413840175e-01,6.574183017303478760e-01,8.185060132295799429e-01,2.771495684493091582e-01
9.453128661225329576e-02,4.758805282186729935e-01,7.174177008551807511e-02,1.898427818697747682e-01,3.918794094686757212e-01,9.675314251139029986e-01,8.154532159991165763e-01,4.363860747609180635e-01,4.985135618914757760e-01,8.146207924855884963e-01,2.011371218348800838e-01,3.682419754001398093e-01,7.865074358393222553e-01,2.129185655054813830e-01,7.403499993915642063e-01,2.226358327801589709e-01,7.465627714789646596e-01,1.192848789953335764e-01,6.941162131675943092e-01,9.679318237140170922e-01
7.303182190981106769e-01,3.239252221374522289e-01,7.224676363261537393e-01,3.982950305805289526e-01,1.929799169673214188e-01,5.269696644388027762e-01,1.063846917371229495e-01,7.397462636718351581e-01,6.986182944208836343e-01,5.333826780352773911e-01,3.081646353537671468e-01,7.333181351329236541e-01,7.005732284183872061e-01,5.494480271999430121e-01,8.765121389531133067e-01,4.153926913230356899e-01,7.635116257023537578e-01,4.633686245028751927e-01,2.083904451464932972e-01,6.888573919633793619e-01
1.567947247446649373e-01,4.508991589298840807e-01,8.122576518957899117e-01,2.981043107283039006e-01,1.039203543230050597e-01,6.463068531087907687e-01,7.691150843773021384e-01,4.231647861298456492e-01,4.403123970784855734e-01,7.741654721255031291e-01,9.699176971230286659e-01,6.281311997393178581e-01,5.564118499994323841e-01,7.952772703558932399e-01,5.642588519870004315e-01,2.062220616687918673e-01,6.070201455448867023e-01,8.969120463320895409e-01,6.765372107758853559e-01,2.030665116161746164e-01
2.240107045969551569e-01,7.827170111601444713e-02,9.443280872884796118e-01,3.001507159403116187e-02,1.165029467273259733e-01,2.620467732706802666e-01,3.419397982065014441e-01,2.646109229533439855e-01,8.831243926170142533e-01,2.414009277933040210e-01,1.459928647041073280e-01,7.712107050105110329e-02,8.060749503831804441e-01,9.503322936095737195e-02,8.954975085755996211e-01,4.097398368755718057e-01,6.645811413010527247e-02,8.260625846964615437e-01,9.987426247584036965e-01,8.273877823689625988e-01
5.522323948677992922e-01,2.150775174559564906e-01,5.861730172672320327e-01,3.332698006167781335e-01,4.395604285165222169e-02,3.219475651320213849e-01,4.794112392752410967e-01,8.213795856859115174e-01,8.778351094604061045e-01,3.196364637884475668e-01,2.803278559199665620e-01,8.790268923105867271e-01,9.329826588628290507e-01,9.256444156954908298e-01,8.885151559088073636e-01,2.187075845650030548e-01,3.538767450600923681e-01,9.479338564031358771e-02,3.584413457508247580e-01,5.586609443857536439e-01
4.775710408848491406e-01,5.108427113342579595e-01,4.697380550812341182e-01,4.461309699809874463e-01,2.721206336738390963e-01,8.430877858245118261e-01,9.404662940790318171e-01,5.461779389024814524e-01,4.746739021765844502e-02,6.137764350263184010e-01,2.264463672395914395e-01,9.837046395342918803e-02,5.619511424514874731e-01,5.038225142515028177e-01,8.411715970916991969e-01,7.020532638920868873e-01,2.575833017026564198e-01,7.102406267137756357e-01,7.634028180849917744e-01,8.823486018600663616e-01
8.538559151519083956e-01,5.847767447479537140e-01,1.498268915709625171e-01,8.607287038486888253e-01,9.389341249248039922e-02,4.059778013815137365e-01,8.337267233579269687e-01,4.124698490695637432e-01,7.379621630652719588e-01,1.242253724087973854e-01,9.638756600369906558e-01,6.882886784943712533e-01,3.024777036754198178e-01,1.303847981030895609e-01,8.066585898317337744e-01,5.667361971054813985e-01,1.234301317407315857e-02,4.659709222948456020e-01,8.752354518993110677e-02,5.988919583709710892e-01
2.705212714157153586e-01,2.334298572301024555e-01,1.636071581916281881e-01,4.733154893118080020e-01,7.054581846767824516e-01,1.265631999507301764e-01,8.391436312118101259e-01,9.279614057724295817e-01,5.756481768436860769e-01,3.333130242177252400e-01,1.216917166330322431e-01,4.675490172682037482e-01,6.687004727389158631e-01,4.554263717680037127e-01,9.734163600779540682e-01,9.735405136237998969e-01,7.334253955597197505e-01,8.025694632435553810e-02,2.007979632352874244e-01,8.145385811053916791e-01
1.494535291923198006e-01,5.702775541688223093e-01,9.886702970993944684e-01,9.330322845099158213e-01,3.694792783431786187e-01,3.029941323757421312e-01,5.326714831023051655e-01,4.833071164482681814e-01,1.464494917584708844e-01,4.100197802017160331e-01,7.021831158444835630e-02,4.828582304041925122e-01,8.980429440887316428e-01,8.182500204360679819e-01,7.631210431196844279e-01,7.948028259869079903e-01,7.123138872029312063e-01,5.358503818403173025e-01,9.740245812845655937e-01,8.090007229320250737e-01
6.615406420542557786e-01,1.023096241049470390e-01,1.747092748939765849e-01,1.491910672940464089e-01,5.475515957279851742e-01,3.104226771100799809e-01,2.966445209774805081e-01,3.300802979025451167e-01,9.139542817293497823e-01,9.411409256979321736e-01,8.799650880117777518e-01,1.570541731327510515e-01,8.477268595462410516e-01,3.227085622010683608e-04,5.869556303980753009e-01,6.882908001560132938e-01,2.008081531286824983e-01,3.573200875427248180e-01,4.115681688179523290e-01,5.454909073356107863e-01
2.472683682401849437e-01,1.525120714390089116e-01,3.866600284062952086e-01,6.351486872363976133e-01,8.433815876606167716e-01,8.835981269504759039e-01,4.727499259717224955e-01,9.793633531422720750e-01,9.803224240087972108e-01,1.336174291735361397e-01,5.552692321699387312e-01,8.547956547585671139e-01,6.036384660698237425e-01,3.438906567590587215e-01,6.648170891052428422e-01,9.692300775892639386e-01,8.149215690617251928e-01,9.304678418379885851e-02,1.230578445668485399e-01,1.414418239548942413e-01
6.710024217400787361e-01,7.709700656799748364e-01,2.132647407925558625e-02,8.754086574491812822e-01,6.694798295526194210e-01,1.911729365584003970e-01,1.710557521654421098e-01,9.283268625072200741e-01,3.087472137064495303e-02,8.294243397748104485e-01,1.847771688285037017e-01,4.777107581010984205e-01,3.866833385536813106e-01,3.277425411672078015e-01,1.514758519300581918e-01,1.308944009614699810e-01,8.766284762245604156e-01,4.992775391918646832e-01,7.576007604371098880e-01,4.051533841834897842e-02
3.497297411482591656e-01,8.479892192650495542e-01,1.756701179649609035e-01,7.980559206255362081e-01,9.132115165985457139e-01,6.318745189442180887e-01,8.888376269914136651e-01,1.745981263638003433e-01,3.919835735678577349e-01,9.839075703729479594e-01,9.167847800855779550e-01,7.674199729945303528e-01,8.092545198619394142e-01,5.287706413758418433e-01,9.748874996200798115e-01,8.161382790111826324e-02,1.364378674593148544e-01,8.012476045168309691e-01,4.086859666253014334e-01,9.204903245875311057e-01
5.175298944287614056e-01,5.953658665495356050e-01,3.408352671505108233e-01,9.126289857802836192e-01,9.217283804614785359e-01,5.132816735897177685e-01,5.434213182006728537e-01,1.408898242954970126e-01,6.386221856110430029e-02,8.021783916891683797e-01,2.680809125789666014e-01,9.049851446351890871e-01,4.261242045268376355e-02,6.623264021327420759e-01,2.576634521991090221e-01,8.906609940912275647e-01,2.037133678920831636e-01,5.718537887276441412e-01,5.548269102266722985e-02,6.321134343224797947e-01
1.155129898892034435e-01,6.525079565065283749e-02,6.961804165390169663e-01,4.143522977691688203e-01,6.142990326414722313e-01,6.321178215318234983e-01,8.555873551930200938e-01,4.036832021897154288e-01,4.710072678231455034e-01,8.664401088086929326e-01,2.584250580610701897e-01,6.854462754019324811e-01,3.826785913904119374e-01,1.899904185728282791e-01,9.921676063710499482e-01,3.261147304919674861e-01,6.070797540835813910e-01,9.491861890850799011e-01,7.646504289977782420e-01,3.847123609398006572e-02
1.338139240085306492e-01,7.036270828012338718e-01,3.789991561566007361e-01,2.649782685907750013e-01,3.451740561860566769e-01,3.677209427652694540e-02,2.679228921726615198e-01,8.570692772415532401e-01,8.789760590181432409e-01,4.070173679350652662e-02,4.977257377520706294e-01,5.477288761432287378e-01,3.895016867178340281e-01,6.974217940273428340e-01,4.819727069595173274e-01,8.635233922154839092e-02,6.538758133563135067e-01,4.431790705930362950e-01,9.512443068001558144e-01,1.557634451806467757e-01
8.132103413138398462e-01,2.538868931158622111e-03,6.621334196232434577e-01,1.431893828384886991e-01,2.744632697996814974e-01,3.300320756926328203e-01,8.126205861701426558e-01,6.796564018390334194e-01,1.325303400773562013e-01,1.348279489888026816e-03,4.367042762751293106e-01,5.517655263020794232e-01,9.806609149175818940e-01,7.950022942017845873e-01,3.494608885154184552e-01,8.144083230563063935e-01,1.050105591343032385e-01,2.387137385953849167e-01,9.692403208872356624e-01,2.833701859388897404e-01
6.975694745005075470e-01,7.579552025044934416e-01,4.232875314242504627e-01,4.135575269751625704e-01,7.625819079534453815e-01,7.731650500024066508e-01,1.143037810929427023e-01,6.366376620581132295e-01,6.711797749586945194e-02,5.851678981102678145e-01,5.698183870629885961e-01,6.732720808138096258e-01,1.700719566111854597e-01,9.176082268481122739e-01,6.801708619626756214e-02,1.830845293213974045e-01,9.116123210367801377e-01,6.794202159288217358e-01,8.886474872998916252e-01,2.074717436581633434e-01
5.333219201895931239e-01,4.423644515051472492e-02,8.015878878112530082e-01,2.816511822558368516e-01,8.455560714640814046e-01,4.498670092786107855e-01,4.303891935806647417e-01,8.701988029978171557e-01,8.588971001371902281e-01,2.578873935118516370e-01,9.515493584474699063e-01,5.387804282922127319e-01,6.137635438820466804e-01,1.923844808546161245e-01,1.604366474524946407e-01,5.474692102639422409e-01,2.961091762998491195e-01,6.885467016167127197e-01,3.126637483528071915e-01,2.787217932307454182e-01
8.692680646928865329e-01,9.429306151722262053e-01,7.852246020903475010e-02,8.696868411629669060e-01,1.276791589928837345e-01,1.382611847787819093e-01,8.850158405287400498e-02,1.876064510706381139e-01,5.519037484028522789e-01,7.840292160711849201e-01,5.670321098267944171e-01,4.501796311091688096e-02,6.106506927203931845e-01,9.328055876158093396e-01,2.891867300163621923e-01,9.250222855332790317e-02,3.381649566915856386e-02,5.714577287983181320e-01,6.569519791740635606e-01,7.545315225630232492e-01
7.584816748911203943e-01,2.793876410726500170e-01,1.403839727516353886e-02,9.167039805357257709e-02,3.983848127425905217e-01,3.696895063307947815e-02,7.673711551372029982e-01,1.806795830067939868e-01,4.478891719734242605e-01,3.271409968214743502e-01,5.799574725611057469e-01,3.572202747877908369e-01,9.240114125002347745e-01,5.751581677322913366e-01,5.042571305540827220e-01,4.743101072844768673e-01,9.399003924147359967e-01,7.740122962678316343e-01,5.529954888873334085e-02,4.858018076149144271e-01
8.597277371606928398e-01,3.174040749372517567e-01,1.669489783009919792e-01,2.767610524781390913e-01,1.628243330992591442e-01,8.666238848091873948e-01,2.966688258489674768e-01,8.038339946658664692e-01,6.379543514238457114e-01,4.212714012114514572e-01,3.310523465978969515e-01,4.085342583182316467e-01,8.284404283763436849e-01,3.136156655520693226e-01,6.128654105108526373e-01,8.566905038045421472e-01,3.639171279982280627e-01,8.848311244932697273e-01,7.395239298553800689e-01,3.409588961467447943e-01
9.913961476736800060e-01,8.977218441457714970e-01,2.417308920492186042e-01,8.431435766998047754e-01,7.166202654235753755e-02,2.581210862541397644e-01,5.342913005461883413e-01,4.178616439072967426e-01,9.612434641372348265e-01,9.052506872419706641e-01,1.847706806775766264e-01,3.819028773446435654e-01,9.393472914340981195e-01,9.751358151666500440e-03,1.651212834564247389e-01,6.225002447941487826e-01,3.036744386543849261e-01,4.725290499580691028e-01,9.379307800260905381e-02,3.783863402140603682e-01
4.095839754635545171e-01,4.050668304873054071e-01,9.777683887154516862e-01,7.055422178896855190e-01,3.770542799716655180e-01,3.442790669970337003e-01,9.368782984774679523e-01,6.693211956317750566e-01,1.025273338355173758e-01,5.077790823027094058e-01,6.119017897576513043e-01,7.082520617655621020e-01,4.248264538319406203e-01,1.147125630988655720e-01,6.013088186793535961e-02,9.912384195904651030e-01,5.196566917751015424e-01,4.566547599229089371e-01,7.764889667493204417e-01,9.448120135308823997e-01
7.247985698897079221e-01,4.805519739261485679e-01,8.025359827628033571e-01,7.956496833979885830e-01,8.474898174596915412e-01,4.856332871234463333e-01,1.384074684286704660e-01,2.996203763391878105e-01,8.680439505653554377e-01,6.206366684635763464e-01,7.776001362130939842e-01,4.516236494196333995e-01,6.467434936265873402e-01,2.347781545611661302e-01,8.092275069498053863e-01,8.886575566889195477e-01,7.214144128739365947e-01,7.151941822193753628e-01,6.808878245845524368e-01,6.853318334528443190e-01
2.908588612605917945e-01,4.870654810139366520e-01,1.265892250434262900e-01,5.403809405435732183e-01,3.009087161707572067e-01,7.897528010211312122e-01,7.280510109500759608e-02,7.264840951153735960e-01,9.828037930851356574e-01,5.511647530133196859e-01,7.955957013574960213e-01,1.865041488673814252e-01,4.081933075348663786e-01,2.326912069566016150e-01,4.482649499557884720e-01,4.933408516218258377e-01,5.426284058618032757e-01,1.171300424550686392e-01,7.384846435534127007e-01,3.129287550946452390e-01
1.917228534538916174e-01,1.379548120654549015e-01,7.736026420849146934e-01,5.828624676470228749e-01,6.502285798683915541e-02,9.676892516681460110e-01,3.534856436005037184e-01,4.151070960202553062e-01,3.919903225822259918e-01,5.104709290406248545e-01,1.560682787346475697e-01,4.381210719425647770e-01,6.229556140223576621e-01,5.753799028015555983e-01,2.849631533376801862e-01,1.299291368867215857e-01,4.216258446944035621e-01,2.250726486358558542e-01,6.518443426221994796e-01,9.675948435267189840e-01
1.849404609528738641e-01,4.941898112347925531e-01,7.944443398485910857e-01,5.644396530097219866e-01,8.422896342670349590e-01,9.167408404403040167e-01,8.355086122237845858e-01,9.382148938219958545e-01,2.530655106081246553e-01,3.957171673232589004e-01,7.117849531486812875e-01,9.958667015276978507e-01,1.093367570565552116e-01,6.630735498107080961e-01,4.115128799194476272e-01,3.937065057905223542e-01,1.489275302409682755e-01,6.327275943192423036e-02,4.561975626433517617e-01,9.417206631752740309e-01
1.505791080070350008e-01,1.594287488622881943e-01,3.406408717295165145e-01,3.515111623590441159e-01,1.629609080187367498e-01,6.982072518000258521e-01,9.265006327787007612e-01,8.451678775038532487e-01,1.580676466680792647e-01,6.644949120430467815e-01,7.701026709912294210e-01,2.020988235154707047e-01,4.598403582462557981e-01,3.153646862853587418e-01,6.996152781946261001e-01,1.144958411102680040e-01,4.209747584238898721e-01,9.024036702460001003e-01,7.750009584846274668e-01,3.116744729845614126e-01
6.793936883263735904e-01,5.088926361444531254e-01,3.094718169394794494e-01,9.529127566102735258e-01,5.895439233741729401e-01,1.658024560010882276e-01,1.747262931138596764e-01,7.601143134047620986e-01,3.879233350716545514e-01,1.349127604525827140e-01,5.055767914957570719e-01,5.377708560799547843e-01,9.775061925814488850e-01,1.194674651006377708e-01,4.900276847618635356e-01,7.240439525342758920e-01,8.642170599501045603e-01,2.752444349753496722e-01,5.927129460675192307e-01,8.830116030654410197e-01
3.157805431889125769e-01,8.307771365082986526e-01,6.201720457597502678e-01,1.323010011472243175e-01,5.166402687484408229e-01,5.645267599623153831e-01,6.504670167573920470e-01,2.092438397958666929e-01,8.587715455033211320e-01,8.178795481930982714e-01,3.251700699318504917e-01,5.010905168000830967e-01,6.652187560371700670e-01,2.857294208780158939e-02,7.988321252412222684e-01,6.978533321570001835e-01,7.009065645624992236e-01,1.935710965769154024e-01,6.867160626225521369e-01,7.604186535854146056e-01
3.199807602680706520e-01,2.724306226877061254e-01,5.075657029548276133e-01,8.395359309968219996e-02,7.998978521738216996e-01,3.157401821452866519e-01,8.953571081367265316e-01,6.922081251871647911e-01,9.677666534352418193e-01,6.750349516567720753e-01,7.195038946181996353e-01,3.892079398656694833e-01,6.687600114779115312e-01,1.731899962668693727e-01,2.785769492043107531e-01,8.190282565896851441e-01,9.531865662121189464e-01,6.765577194333005639e-01,2.044899502202234265e-01,8.533017733692387363e-01
3.618453842920812402e-01,3.647208343663210783e-02,5.836270925714697189e-01,1.042615885543176635e-01,5.955789289691241217e-01,3.276473629052850667e-01,3.648520664481226250e-01,2.675081172840743093e-01,4.611233899174935758e-01,9.537664043493407906e-01,2.741253237910269425e-01,7.409677545415331856e-01,7.658153016991318118e-01,6.472111502324272569e-01,1.285369617106815188e-01,5.138416035608477372e-01,3.031711776067669284e-02,4.380012152927339475e-01,3.899795185031250666e-01,9.077583991021287435e-02
7.319362427139605165e-01,3.238382644645112496e-01,5.953858611573581427e-01,6.366774379010642360e-02,2.001139131065943211e-01,6.630271086462633523e-01,3.335515987257905435e-01,8.328441554107068878e-02,9.329342083970246780e-01,7.866415108228657083e-01,2.841194085709259909e-01,3.098584873568244191e-02,2.035300224393992163e-01,9.059943309974618497e-01,3.237140071350379511e-01,7.315911123870587618e-01,5.957611306646566351e-01,4.987213753933417149e-02,5.392638330639389910e-01,9.026215203733274350e-01
8.394492111467263262e-01,9.162631047354363734e-01,9.084035509204156922e-01,7.557651410169584638e-01,5.511047639058433978e-01,8.909226205914411167e-02,5.237735940410144231e-01,4.396736564099694711e-01,4.492147140405213790e-01,3.827551689526184076e-01,2.246318220711390756e-01,2.674402931088730728e-01,7.588896607974194852e-01,8.144187513372630471e-01,7.969530211218489590e-03,9.489281529158339890e-01,2.742152190699276293e-01,7.769708379129051101e-01,9.833660970881769048e-01,5.897998481345069210e-01
3.775199142664080743e-01,6.433090088632645864e-01,8.051748695035265690e-02,1.096620883705707872e-01,1.159061330981793203e-01,4.386145789559229291e-01,1.817371070965790869e-01,5.813574520960196335e-01,2.026049269329425195e-01,8.522457448775440092e-01,4.027661796512720382e-01,9.127984743622629127e-01,8.554644193198600588e-01,5.811873755874674696e-01,3.982323594405572376e-01,5.390833052164664130e-01,2.895003340483931487e-01,4.978651129356852501e-01,7.793839865919478527e-01,5.702706404204255231e-01
1.078255762007984675e-02,2.496961722316261012e-01,1.966155780730173275e-01,6.148827316526561670e-02,1.035410373003422535e-01,7.337045450923751488e-01,4.361555419520953825e-01,7.375905407169215389e-01,7.764790277403292862e-01,2.724106270406061459e-01,3.170129916523877212e-01,5.310496954616863441e-01,1.838451435131949196e-02,2.237428343023140087e-02,5.974836765434748953e-01,6.160736331155632906e-01,4.468640680661180031e-01,5.616895266693868738e-01,2.393114114110991286e-01,8.738607696634693722e-01
