87.993 	 75.714 	 81.718 
81.567 	 78.442 	 86.845 
85.807 	 75.296 	 97.443 
87.858 	 83.368 	 88.262 
83.175 	 80.885 	 93.787 
75.915 	 80.576 	 94.773 
77.625 	 87.032 	 85.183 
74.173 	 93.835 	 94.665 
76.255 	 85.645 	 98.865 
79.839 	 91.935 	 94.631 
75.172 	 93.609 	 103.25 
73.362 	 107.36 	 103.2 
70.949 	 103.78 	 107.1 
98.919 	 74.272 	 60.533 
94.758 	 79.935 	 59.854 
88.707 	 79.426 	 53.756 
81.198 	 69.85 	 57.665 
97.033 	 70.001 	 58.571 
92.996 	 64.642 	 59.744 
93.335 	 58.677 	 63.105 
83.453 	 62.231 	 66.683 
77.27 	 60.77 	 61.797 
75.814 	 59.515 	 54.848 
78.255 	 61.273 	 71.208 
86.209 	 59.614 	 74.624 
92.285 	 63.102 	 73.146 
82.873 	 66.549 	 73.251 
81.173 	 77.06 	 72.141 
87.79 	 74.603 	 73.688 
78.965 	 87.604 	 78.333 
70.714 	 90.17 	 86.576 
68.768 	 101.43 	 98.089 
60.275 	 102.92 	 98.975 
64.071 	 98.379 	 90.516 
64.246 	 90.911 	 93.815 
70.56 	 83.373 	 82.192 
75.477 	 84.677 	 74.585 
65.522 	 87.882 	 75.669 
61.875 	 85.625 	 86.343 
58.325 	 102.08 	 91.076 
53.19 	 101.58 	 88.092 
54.839 	 95.844 	 89.259 
57.646 	 91.032 	 82.845 
55.905 	 91.75 	 74.311 
51.464 	 98.273 	 77.408 
46.471 	 103.88 	 78.856 
51.014 	 101.52 	 70.455 
59.89 	 94.936 	 68.292 
58.784 	 94.501 	 59.545 
47.125 	 97.967 	 63.593 
42.908 	 102.22 	 68.544 
37.09 	 98.596 	 61.171 
44.708 	 94.182 	 54.604 
54.481 	 91.515 	 51.344 
47.02 	 94.142 	 46.021 
36.045 	 98.765 	 50.529 
70.603 	 65.385 	 58.097 
68.277 	 67.015 	 73.798 
74.867 	 65.883 	 71.128 
73.695 	 79.598 	 70.831 
66.469 	 79.687 	 72.568 
63.548 	 72.708 	 76.842 
58.148 	 76.344 	 72.521 
53.871 	 86.744 	 67.581 
53.861 	 72.374 	 62.591 
51.276 	 79.673 	 69.9 
46.05 	 82.768 	 64.287 
56.052 	 88.789 	 59.873 
48.396 	 87.603 	 47.754 
42.893 	 85.861 	 57.752 
41.704 	 85.507 	 48.267 
45.893 	 79.588 	 55.292 
46.26 	 77.341 	 46.806 
54.195 	 72.847 	 44.205 
58.684 	 78.853 	 47.185 
67.5 	 76.017 	 43.409 
57.403 	 79.069 	 53.34 
54.663 	 72.297 	 56.299 
62.185 	 72.233 	 56.028 
59.968 	 68.419 	 64.151 
66.545 	 71.399 	 66.385 
74.898 	 68.653 	 51.505 
73.161 	 75.452 	 51.83 
69.342 	 71.556 	 46.597 
65.493 	 105.06 	 98.223 
59.769 	 109.04 	 94.506 
59.253 	 108.4 	 86.619 
69.071 	 112.43 	 81.249 
70.559 	 106.45 	 83.028 
75.684 	 109.35 	 74.594 
68.978 	 107.05 	 71.955 
68.006 	 110.46 	 59.221 
64.966 	 108.63 	 68.04 
59.027 	 110.73 	 78.44 
50.127 	 111.15 	 75.493 
57.725 	 111.73 	 66.378 
53.047 	 111.69 	 60.661 
48.284 	 106.77 	 67.723 
46.927 	 103.07 	 61.788 
49.672 	 101.25 	 52.517 
56.265 	 102.34 	 57.606 
61.782 	 100.08 	 48.797 
60.935 	 105.23 	 52.505 
59.834 	 112.85 	 52.944 
67.793 	 112.35 	 48.522 
71.228 	 107.16 	 43.365 
69.114 	 100.6 	 41.735 
58.637 	 103.79 	 43.502 
47.709 	 106.51 	 49.73 
54.767 	 109.69 	 44.2 
39.52 	 111.69 	 55.787 
40.289 	 105.14 	 58.524 
47.95 	 113.97 	 46.303 
34.37 	 107.21 	 49.496 
35.12 	 108.22 	 36.041 
40.384 	 111.72 	 45.949 
37.407 	 112.81 	 36.192 
42.894 	 106.72 	 20.633 
47.293 	 110.76 	 27.595 
53.627 	 109.68 	 32.111 
57.595 	 111.15 	 36.012 
61.664 	 103.35 	 37.61 
65.152 	 98.054 	 38.326 
60.16 	 106.73 	 40.216 
51.842 	 113.02 	 39.728 
52.081 	 109.66 	 38.278 
45.058 	 110.93 	 37.481 
42.036 	 104.72 	 12.979 
44.055 	 99.468 	 10.853 
47.277 	 90.652 	 13.124 
39.356 	 91.331 	 16.346 
35.037 	 100.13 	 16.739 
30.839 	 99.04 	 31.441 
39.395 	 92.014 	 24.925 
36.416 	 91.17 	 33.726 
32.618 	 104.48 	 22.813 
32.818 	 108.16 	 30.165 
35.685 	 101.58 	 40.946 
41.596 	 95.396 	 39.369 
43.199 	 87.325 	 39.607 
47.891 	 87.774 	 31.573 
49.312 	 79.3 	 16.403 
45.892 	 79.178 	 25.581 
51.366 	 78.791 	 39.153 
48.841 	 74.456 	 34.872 
55.328 	 73.65 	 30.969 
45.623 	 108.24 	 13.395 
51.331 	 112.11 	 18.39 
58.432 	 111.46 	 30.025 
57.769 	 107.27 	 21.072 
53.465 	 101.51 	 14.072 
62.32 	 96.362 	 20.641 
63.766 	 94.557 	 24.086 
83.321 	 93.054 	 30.755 
73.59 	 97.316 	 26.987 
64.38 	 106.31 	 26.551 
66.819 	 110.39 	 34.516 
71.408 	 105.08 	 29.42 
74.425 	 107.74 	 33.473 
74.22 	 98.307 	 34.913 
85.461 	 104.61 	 30.718 
85.537 	 101.57 	 34.696 
86.887 	 98.512 	 28.065 
49.585 	 97.256 	 15.899 
55.171 	 93.602 	 21.561 
56.25 	 82.118 	 15.296 
60.953 	 86.619 	 18.533 
61.349 	 75.327 	 18.881 
66.379 	 77.792 	 23.824 
72.05 	 79.805 	 19.317 
67.742 	 90.08 	 25.414 
74.533 	 91.162 	 22.541 
78.179 	 79.79 	 21.414 
83.519 	 82.126 	 21.405 
83.18 	 92.455 	 22.962 
90.275 	 89.884 	 28.871 
90.561 	 93.182 	 22.589 
99.224 	 88.006 	 21.862 
92.871 	 80.449 	 19.819 
101.12 	 84.279 	 21.664 
108.43 	 80.612 	 21.092 
118.94 	 80.561 	 17.498 
126.5 	 81.882 	 13.908 
131.49 	 85.225 	 10.63 
143.63 	 86.188 	 9.5867 
95.064 	 101.74 	 30.357 
94.824 	 94.674 	 28.156 
106.15 	 96.27 	 24.466 
104.07 	 89.917 	 26.019 
114.9 	 88.172 	 18.066 
120.29 	 87.575 	 14.799 
128.95 	 90.71 	 11.941 
138.44 	 90.493 	 12.003 
147.88 	 91.621 	 14.96 
151.89 	 82.288 	 21.754 
147.47 	 88.938 	 19.877 
62.303 	 77.516 	 32.989 
78.857 	 71.646 	 25.495 
70.878 	 65.202 	 23.518 
67.484 	 72.821 	 29.238 
79.64 	 61.605 	 22.416 
81.7 	 65.401 	 16.773 
90.287 	 66.428 	 16.902 
94.066 	 72.987 	 21.767 
95.412 	 63.332 	 21.03 
102.82 	 62.728 	 18.542 
106.13 	 70.692 	 19.1 
116.37 	 70.901 	 18.089 
112.59 	 63.003 	 18.351 
122.92 	 64.529 	 15.451 
123.61 	 74.311 	 14.92 
129.32 	 70.499 	 8.6502 
143.54 	 79.947 	 13.482 
132.09 	 71.344 	 14.667 
141.58 	 82.094 	 12.836 
67.362 	 71.306 	 39.056 
73.194 	 60.38 	 38.772 
66.108 	 65.851 	 37.092 
73.55 	 58.305 	 32.944 
89.089 	 55.157 	 33.216 
82.024 	 59.055 	 27.905 
93.022 	 56.182 	 28.801 
98.779 	 60.132 	 26.219 
101.31 	 55.896 	 30.835 
103.72 	 65.695 	 31.999 
108.25 	 54.698 	 28.855 
109.94 	 60 	 24.74 
110.98 	 62.946 	 31.579 
121.08 	 65.325 	 28.144 
117.7 	 58.235 	 27.829 
124.23 	 62.201 	 21.505 
131.6 	 62.952 	 27.054 
134.4 	 66.838 	 21.741 
141.06 	 69.769 	 18.832 
147.5 	 75.873 	 17.25 
83.536 	 68.072 	 43.534 
80.041 	 63.716 	 38.661 
91.644 	 61.98 	 33.71 
87.993 	 62.452 	 43.904 
97.95 	 67.344 	 41.183 
89.384 	 68.666 	 36.812 
97.668 	 69.674 	 34.398 
83.901 	 61.759 	 51.424 
86.378 	 57.054 	 44.082 
89.584 	 55.423 	 48.745 
89.629 	 71.391 	 49.579 
94.408 	 78.197 	 46.97 
101.04 	 70.303 	 46.884 
103.97 	 62.55 	 48.904 
99.19 	 55.324 	 47.319 
107.82 	 58.315 	 43.967 
111.15 	 60.316 	 47.324 
112.42 	 78.307 	 39.969 
120.62 	 69.14 	 46.765 
116.59 	 62.149 	 45.738 
109.65 	 64.367 	 39.766 
104.68 	 68.08 	 38.998 
115.33 	 66.773 	 35.908 
123 	 62.148 	 44.938 
122.17 	 75.041 	 37.842 
133.66 	 69.478 	 42.935 
129.8 	 65.099 	 40.516 
122.59 	 66.921 	 34.119 
133.61 	 69.618 	 29.558 
140.27 	 67.881 	 37.341 
130.49 	 75.415 	 35.079 
138.91 	 76.916 	 30.548 
144.36 	 71.348 	 30.36 
146.62 	 74.765 	 23.825 
147.46 	 78.346 	 27.647 
108.83 	 72.915 	 50.029 
101.66 	 79.843 	 50.211 
99.038 	 82.601 	 51.64 
153.31 	 132.84 	 36.43 
151.17 	 142.34 	 35.791 
147.71 	 144.43 	 41.913 
148.47 	 145.79 	 52.171 
155.22 	 149.03 	 53.401 
153.97 	 152.84 	 45.002 
153.7 	 149.09 	 39.125 
161.08 	 153.34 	 43.164 
157.93 	 144.96 	 44.781 
156.31 	 137 	 40.281 
161.48 	 130.08 	 39.003 
169.51 	 131.2 	 41.428 
185.3 	 130.81 	 50.839 
175.16 	 133.3 	 46.925 
164.05 	 139.5 	 47.939 
169.93 	 143.61 	 51.977 
179.21 	 137.37 	 53.711 
182.07 	 144.23 	 57.287 
187.1 	 138.48 	 60.636 
188.78 	 130.91 	 57.585 
163.21 	 158.82 	 44.039 
166.28 	 161.84 	 47.39 
168.28 	 158.94 	 51.088 
174.12 	 149.9 	 51.634 
171.45 	 159.18 	 55.902 
180.09 	 153.5 	 58.199 
190.8 	 124.84 	 63.996 
191.24 	 127.69 	 69.183 
158.78 	 122.14 	 38.977 
165.2 	 124.21 	 39.28 
176.06 	 126.37 	 42.813 
172.72 	 122.46 	 41.852 
164.79 	 122.19 	 46.239 
168.34 	 124.31 	 51.805 
179.8 	 123.42 	 49.017 
185.29 	 123.02 	 53.692 
174.35 	 126.06 	 57.253 
174.21 	 127.65 	 64.791 
178.97 	 124.55 	 63.998 
186.69 	 122.49 	 63.158 
155.69 	 155.82 	 52.17 
153.62 	 164.17 	 50.806 
161.33 	 160.46 	 59.168 
156.61 	 161.14 	 67.238 
154.39 	 166.96 	 61.783 
150.83 	 160.46 	 58.065 
150.81 	 149.52 	 61.735 
137.23 	 149.43 	 63.904 
142.53 	 157.59 	 63.597 
144.61 	 167.56 	 63.499 
133.18 	 157.87 	 58.085 
135.85 	 164.51 	 55.235 
135.9 	 168.76 	 62.772 
138.09 	 169.69 	 72.419 
148.66 	 164.01 	 71.495 
139.83 	 158.27 	 73.22 
130.89 	 155.7 	 73.587 
131.28 	 164.11 	 69.209 
185.12 	 134.3 	 66.235 
179.64 	 146.88 	 62.374 
180.56 	 139.84 	 69.871 
172.35 	 141.92 	 68.485 
176.32 	 151.84 	 69.991 
169.16 	 154.4 	 66.417 
168.69 	 151.48 	 79.873 
166.19 	 144.62 	 77.797 
156.58 	 143.15 	 79.417 
161.1 	 150.56 	 82.694 
160.96 	 152.3 	 77.65 
155.53 	 155.66 	 71.984 
155.27 	 160.51 	 76.704 
156.75 	 155.99 	 84.679 
151.06 	 150.98 	 86.219 
151.52 	 145.33 	 87.943 
142.65 	 159.54 	 87.29 
147.69 	 162.69 	 80.525 
145.04 	 156.06 	 77.863 
181.11 	 125.64 	 71.037 
184.26 	 127.41 	 76.501 
183.08 	 137.45 	 75.94 
180.51 	 133.99 	 82.574 
177.3 	 123.31 	 84.128 
174.25 	 125.95 	 77.219 
170.83 	 127.18 	 68.212 
163.43 	 129.22 	 75.1 
165.67 	 123.25 	 83.258 
172.94 	 123.14 	 90.818 
172.29 	 128.79 	 92.513 
174.69 	 134.94 	 86.612 
172.52 	 140.88 	 81.652 
162.16 	 139.32 	 86.426 
156.56 	 138.71 	 91.685 
164.09 	 137.71 	 93.051 
165.78 	 128.64 	 98.129 
164.64 	 122.86 	 95.927 
156.66 	 122.3 	 89.346 
154.67 	 128.14 	 80.04 
146.32 	 128.43 	 84.24 
148.02 	 123.64 	 92.866 
156.59 	 122.11 	 103.36 
155.39 	 130.89 	 100.58 
152.01 	 136.37 	 93.05 
142.28 	 136.18 	 92.539 
146 	 134.84 	 102.78 
148.85 	 125.89 	 108.03 
143.99 	 122.26 	 102.54 
137.39 	 123.27 	 97.489 
135.79 	 126.76 	 89.311 
137.65 	 123.7 	 109.18 
139.75 	 130.94 	 108.02 
137.41 	 137.44 	 99.892 
129.12 	 139.61 	 97.036 
131.33 	 134.32 	 106.16 
130.13 	 124.51 	 108.52 
127.78 	 124.63 	 95.67 
119.03 	 127.58 	 91.074 
120.74 	 123.51 	 102.54 
123.35 	 122.94 	 108.5 
122.8 	 135.92 	 108.96 
120.71 	 137.36 	 102.74 
110.37 	 135.92 	 98.981 
113.34 	 138.13 	 110.66 
113.86 	 126.92 	 113.24 
111.21 	 123.08 	 106.65 
112.47 	 121.93 	 95.613 
103.58 	 135.72 	 106.68 
102.42 	 128.97 	 111.21 
126.87 	 149.27 	 82.155 
134.9 	 151.09 	 81.311 
135.83 	 157.45 	 90.287 
142.16 	 150.51 	 98.112 
141.55 	 144.75 	 92.866 
132.22 	 145.05 	 95.144 
126.68 	 147.59 	 101.98 
133.16 	 153.75 	 99.187 
126.77 	 151.71 	 88.375 
122.28 	 154.08 	 95.807 
122.11 	 150.23 	 104.44 
115.27 	 147.37 	 97.446 
117.5 	 140.8 	 94.957 
123.97 	 157 	 60.33 
117.78 	 159.83 	 60.189 
122.19 	 172.15 	 59.361 
126.16 	 166.97 	 55.737 
126.49 	 167.12 	 65.132 
125.57 	 168.22 	 75.113 
122.64 	 173.66 	 68.537 
119.99 	 171.91 	 77.165 
122.52 	 155.68 	 75.903 
122.04 	 164.71 	 82.042 
118.13 	 157.01 	 85.755 
116.23 	 168.77 	 84.045 
114.93 	 166.32 	 75.341 
108.52 	 159.24 	 76.733 
103.71 	 157.86 	 83.899 
107.48 	 167.31 	 86.6 
117.66 	 161.57 	 93.642 
111.71 	 154.34 	 93.963 
106.64 	 160.76 	 95.478 
103.79 	 154.62 	 94.52 
100.78 	 150.21 	 83.629 
91.594 	 148.17 	 91.025 
91.949 	 151.77 	 97.42 
99.737 	 154.15 	 103.37 
105.47 	 150.42 	 98.807 
105.84 	 142.83 	 92.42 
97.572 	 136.96 	 98.32 
93.316 	 138.58 	 105.86 
93.183 	 146.87 	 106.65 
86.065 	 143.31 	 103 
85.641 	 139.09 	 95.47 
84.375 	 132.56 	 100.42 
87.007 	 135.29 	 108.49 
91.485 	 129.38 	 110.29 
84.606 	 124.69 	 111.4 
78.054 	 123.79 	 105.87 
92.632 	 121.69 	 109.85 
88.957 	 120.76 	 102.03 
75.696 	 119.09 	 101.74 
82.459 	 120.21 	 96.13 
71.576 	 122.84 	 98.523 
78.991 	 125.29 	 90.719 
86.874 	 130.37 	 82.026 
88.166 	 125.74 	 88.205 
98.826 	 127.62 	 88.678 
97.751 	 122.05 	 93.117 
99.54 	 122.95 	 104.14 
158.03 	 121.95 	 50.486 
164.95 	 123.02 	 56.075 
165.66 	 124.85 	 61.852 
159.74 	 125.03 	 68.996 
151.22 	 122.16 	 74.245 
148.41 	 125.56 	 78.562 
138.83 	 121.58 	 81.623 
132.22 	 122.74 	 82.5 
123.58 	 121.56 	 84.252 
113.02 	 124.43 	 87.53 
112.76 	 120.37 	 82.055 
104.05 	 123.1 	 83.508 
96.519 	 119.44 	 75.327 
94.549 	 122.53 	 80.634 
90.348 	 127.48 	 78.772 
81.576 	 122 	 77.437 
86.735 	 120.03 	 72.671 
82.28 	 123.55 	 70.087 
80.607 	 120.1 	 65.632 
78.324 	 119.69 	 57.125 
77.102 	 121.18 	 44.825 
79.284 	 129.59 	 41.136 
85.374 	 125.27 	 40.039 
114.06 	 165.8 	 60.915 
113.86 	 175.08 	 61.769 
107.49 	 158.31 	 62.311 
107.05 	 169 	 61.871 
105.57 	 174.68 	 67.065 
110.39 	 175.3 	 73.121 
113.84 	 170.82 	 68.25 
107.78 	 165.09 	 74.804 
104.78 	 173.17 	 79.777 
99.792 	 166.79 	 76.376 
96.253 	 166.8 	 91.485 
99.791 	 166.54 	 84.109 
100.41 	 156.62 	 78.788 
96.038 	 156.84 	 90.002 
90.045 	 160.83 	 88.014 
89.857 	 153.39 	 80.64 
80.372 	 152.06 	 88.69 
86.587 	 160.33 	 97.429 
88.688 	 156.25 	 96.947 
85.639 	 150.49 	 91.138 
76.714 	 153.96 	 98.214 
75.645 	 145 	 95.226 
77.489 	 146.76 	 101.42 
81.946 	 141.77 	 95.946 
76.678 	 139.11 	 104.89 
74.643 	 135.7 	 100.15 
75.885 	 132.5 	 106.56 
77.081 	 130.75 	 99.367 
69.718 	 129.49 	 106.7 
70.192 	 123.29 	 106.55 
100.08 	 159.91 	 63.607 
93.119 	 155.84 	 61.874 
89.407 	 161.49 	 66.326 
94.957 	 166.3 	 64.047 
99.943 	 172.08 	 65.229 
96.781 	 171.35 	 73.798 
95.943 	 175.99 	 73.021 
93.077 	 171.55 	 71.923 
87.407 	 169.49 	 70.497 
86.986 	 173.03 	 63.507 
82.713 	 173.29 	 67.972 
86.964 	 173.57 	 79.104 
92.032 	 166.24 	 78.19 
83.366 	 160.48 	 78.419 
79.993 	 162.57 	 83.473 
78.935 	 169.66 	 75.782 
71.738 	 164.26 	 77.764 
75.577 	 155.49 	 74.137 
86.534 	 153.66 	 75.016 
79.363 	 144.07 	 80.559 
74.435 	 140.03 	 90.07 
67.207 	 133.42 	 97.034 
62.301 	 129.5 	 101.28 
63.247 	 137.21 	 93.316 
69.306 	 145.48 	 92.614 
72.52 	 149.29 	 83.103 
74.237 	 148.77 	 73.372 
63.893 	 147.85 	 86.366 
63.086 	 144.01 	 96.432 
58.357 	 127.93 	 93.691 
55.807 	 141.43 	 89.68 
67.143 	 144.79 	 75.607 
57.054 	 140.51 	 82.159 
51.326 	 131.99 	 90.945 
47.584 	 127.06 	 86.458 
51.403 	 135.06 	 80.273 
59.337 	 142.26 	 75.861 
58.107 	 138.43 	 67.754 
50.781 	 134.24 	 72.249 
44.395 	 132.42 	 72.718 
38.032 	 136.64 	 64.174 
47.016 	 140.4 	 62.079 
55.889 	 141.76 	 57.906 
51.347 	 140.89 	 49.188 
44.373 	 137.77 	 50.629 
37.45 	 132.58 	 56.459 
69.703 	 164.26 	 72.161 
69.024 	 154.64 	 69.387 
62.969 	 165.42 	 68.114 
59.135 	 160.61 	 72.053 
60.91 	 152.39 	 71.951 
52.387 	 155.53 	 74.262 
53.145 	 149.76 	 76.263 
56.538 	 145.8 	 71.406 
52.562 	 157.21 	 65.987 
46.678 	 149.07 	 66.705 
54.033 	 146.78 	 59.402 
50.673 	 146.19 	 46.271 
44.607 	 151.67 	 43.917 
45.278 	 149.89 	 52.413 
47.178 	 152.8 	 58.243 
49.63 	 156.53 	 48.843 
57.058 	 158.47 	 45.74 
60.016 	 157.68 	 52.972 
56.995 	 159.39 	 59.324 
63.102 	 163.84 	 62.065 
73.532 	 169 	 59.163 
73.854 	 167.13 	 53.491 
67.896 	 155.14 	 58.41 
72.405 	 156.39 	 48.386 
65.478 	 156.15 	 44.927 
55.235 	 123.63 	 90.284 
68.029 	 124.2 	 95.696 
65.417 	 122.89 	 90.221 
61.714 	 123.02 	 86.11 
73.904 	 128.53 	 84.06 
74.286 	 124.48 	 80.585 
65.697 	 122.35 	 78.514 
73.825 	 125.91 	 74.194 
72.213 	 126.74 	 68.364 
70.368 	 121.37 	 59.991 
61.25 	 119.53 	 63.51 
63.776 	 122.34 	 71.173 
53.67 	 119.98 	 69.487 
52.637 	 121.84 	 79.607 
